Date;Australian dollar   (AUD)                     ;Chilean peso   (CLP)                     ;Deutsche mark   (DEM)                     ;Euro   (EUR)                     ;Norwegian krone   (NOK)                     ;South African rand   (ZAR)                     ;U.S. dollar   (USD)                     
23-Oct-2000;0,412632;0,00148806;0,334075;0,654787;0,0824515;0,102761;0,781648
24-Oct-2000;0,411538;0,00148738;0,334243367;0,655117;0,082441;0,10315;0,781203
25-Oct-2000;0,412735;0,00148905;0,331806122;0,65034;0,0818452;0,102384;0,782882
26-Oct-2000;0,406974;0,00149021;0,330143367;0,647081;0,0816297;0,102203;0,784151
27-Oct-2000;0,406988;0,00149013;0,332714286;0,65212;0,0822706;0,102522;0,783422
30-Oct-2000;0,408384;0,0014824;0,336692857;0,659918;0,0831869;0,10307;0,778022
31-Oct-2000;0,402394;0,00148716;0,335671429;0,657916;0,0835606;0,103168;0,781651
1-nov-00;0,404921;;0,339518367;0,665456;0,084486;0,103499;0,777947
2-nov-00;0,401786;0,00147927;0,34182602;0,669979;0,0843852;0,103327;0,774901
3-nov-00;0,404492;0,00147724;0,344153061;0,67454;0,0845602;0,102687;0,772669
6-nov-00;0,407516;0,00147715;0,342002551;0,670325;0,084032;0,102828;0,773422
7-nov-00;0,408954;0,00148095;0,340041837;0,666482;0,0835345;0,101877;0,776152
8-nov-00;0,412995;0,00148324;0,339766327;0,665942;0,0836247;0,101687;0,778061
9-nov-00;0,40759;0,0014841;0,338948469;0,664339;0,0836801;0,100892;0,778735
10-nov-00;0,409816;0,00148081;0,343453571;0,673169;0,0841464;0,102026;0,776166
13-nov-00;0,404383;0,00148076;0,341551531;0,669441;0,0837952;0,101498;0,776614
14-nov-00;0,405417;0,00148088;0,340302041;0,666992;0,0831398;0,101536;0,777108
15-nov-00;0,405766;0,00148244;0,341240816;0,668832;0,0832245;0,10153;0,778074
16-nov-00;0,405894;0,00148363;0,340668878;0,667711;0,0833236;0,101546;0,779217
17-nov-00;0,406788;0,00148485;0,339803061;0,666014;0,0832151;0,102064;0,780333
20-nov-00;0,405619;0,00148513;0,33832449;0,663116;0,0830293;0,10063;0,781239
21-nov-00;0,401783;0,00148729;0,338483163;0,663427;0,0825719;;0,782897
22-nov-00;0,401878;0,00148875;0,33722602;0,660963;0,0825329;0,10032;0,784153
23-nov-00;0,412209;;0,337707653;0,661907;;0,100333;0,78546
24-nov-00;0,409583;;0,338493878;0,663448;0,082704;0,100524;0,786449
27-nov-00;0,410507;0,00149309;0,337857143;0,6622;0,0826197;0,100899;0,787771
28-nov-00;0,41159;0,00148819;0,342236224;0,670783;0,0836491;0,101147;0,783533
29-nov-00;0,409965;0,00148319;0,344166837;0,674567;0,084027;0,100412;0,779846
30-nov-00;0,407733;0,00148381;0,345610714;0,677397;0,0841226;0,100997;0,780052
1-dec-00;0,418011;0,00148196;0,347041837;0,680202;0,0841675;;0,778709
4-dec-00;0,419388;0,00147643;0,351869388;0,689664;0,0850647;0,101809;0,774208
5-dec-00;0,421195;0,0014769;0,348468878;0,682999;0,0842841;;0,775254
6-dec-00;0,422795;0,0014777;0,34934949;0,684725;0,0848953;0,101862;0,775629
7-dec-00;0,424314;0,00147363;0,352456633;0,690815;0,0851284;0,101982;0,772464
8-dec-00;0,421966;;0,351116837;0,688189;0,0848362;0,101473;0,773681
11-dec-00;0,420925;0,00147504;0,348071429;0,68222;0,0843234;0,100813;0,774898
12-dec-00;0,418952;0,001477;0,347880612;0,681846;0,0844708;0,100344;0,776413
13-dec-00;0,422118;0,0014801;0,347606122;0,681308;0,0840237;0,100124;0,778816
14-dec-00;0,419129;0,00147538;0,349767347;0,685544;0,0846492;0,10055;0,77559
15-dec-00;0,421555;0,00147156;0,354025;0,693889;0,0852439;0,100287;0,772361
18-dec-00;0,421534;0,00147202;0,353622449;0,6931;0,0857799;0,100938;0,773031
19-dec-00;0,420209;0,00147397;0,35177551;0,68948;0,0850318;0,100596;0,774436
20-dec-00;0,422883;0,00147221;0,356797959;0,699324;0,0859488;0,100983;0,771966
21-dec-00;0,424976;0,00146756;0,358732653;0,703116;0,0859872;0,100736;0,768769
22-dec-00;0,426003;0,00146449;0,361334694;0,708216;0,0864571;0,100937;0,766468
26-dec-00;;0,00146491;0;;;;0,766882
27-dec-00;0,428606;0,00146372;0,364069898;0,713577;0,0865102;0,101768;0,766463
28-dec-00;0,427538;0,00146547;0,36374898;0,712948;0,0863917;0,10152;0,767849
29-dec-00;0,425203;0,00146497;0,364373469;0,714172;0,0867394;0,101409;0,767514
2-jan-01;0,426125;0,00146035;0,367275;0,719859;0,0866624;0,100937;0,763938
3-jan-01;0,429321;0,00145544;0,369659184;0,724532;0,0871403;0,101619;0,760264
4-jan-01;0,424769;0,00145777;0,367993878;0,721268;0,0872042;0,10143;0,762601
5-jan-01;0,435699;0,00145773;0,371335204;0,727817;0,0877842;0,101378;0,762511
8-jan-01;0,434687;0,001458;0,369839796;0,724886;0,0873567;0,100677;0,763279
9-jan-01;0,432288;0,00146209;0,367435204;0,720173;0,0872993;0,0997279;0,76606
10-jan-01;0,426702;0,00146214;0,368068878;0,721415;0,0879237;0,0970049;0,766484
11-jan-01;0,423991;0,00145921;0,371244388;0,727639;0,0887368;0,0970083;0,764086
12-jan-01;0,429687;0,00145993;0,372336224;0,729779;0,0891603;0,0975649;0,764567
15-jan-01;0,424671;;0,369795918;0,7248;0,0882715;0,0975039;0,768774
16-jan-01;0,427937;0,00146528;0,369266837;0,723763;0,0881776;0,0983161;0,768979
17-jan-01;0,426936;0,0014657;0,368837245;0,722921;0,0879144;0,0985326;0,769392
18-jan-01;0,427067;0,00146557;0,369131633;0,723498;0,0879419;0,097171;0,769351
19-jan-01;0,431672;0,0014643;0,368570408;0,722398;0,0878085;0,0972365;0,768509
22-jan-01;0,429519;0,00146727;0,365433673;0,71625;0,0872309;0,0979221;0,77099
23-jan-01;0,427664;0,00146333;0,368636735;0,722528;0,087309;0,097676;0,768075
24-jan-01;0,426857;0,00146776;0,366019388;0,717398;0,0868937;0,0980993;0,771894
25-jan-01;0,422187;0,00147368;0,362277041;0,710063;0,0863194;0,0984423;0,776365
26-jan-01;;0,00146758;0,363347959;0,712162;0,0867435;0,0977567;0,77174
29-jan-01;0,421038;0,00147049;0,363080612;0,711638;0,086838;0,0981936;0,774109
30-jan-01;0,419964;0,00147067;0,363381633;0,712228;0,087;0,0983819;0,774413
31-jan-01;0,421178;0,00146549;0,365338776;0,716064;0,0872719;0,0993926;0,770541
1-feb-01;0,422693;0,00145985;0,367613776;0,720523;0,0867604;0,100298;0,766025
2-feb-01;0,424296;0,00145955;0,367647959;0,72059;0,0878236;0,0988853;0,766015
5-feb-01;0,422882;0,00145967;0,368521939;0,722303;0,0880429;0,0987144;0,766369
6-feb-01;0,422867;0,00146126;0,365143367;0,715681;0,0875448;0,0985347;0,767733
7-feb-01;0,42279;0,00146422;0,366258163;0,717866;0,0876778;0,098274;0,769829
8-feb-01;0,420224;0,00146858;0,363777551;0,713004;0,0872549;0,0970597;0,773323
9-feb-01;0,415532;0,00147002;0,364618878;0,714653;0,0873077;0,0981839;0,774524
12-feb-01;0,415752;0,00146793;0,366404082;0,718152;0,0875586;0,0985915;0,773204
13-feb-01;0,415018;0,00146668;0,365517347;0,716414;0,0871917;0,0982528;0,772414
14-feb-01;0,410891;0,00146779;0,362278061;0,710065;0,0863932;0,0979502;0,77366
15-feb-01;0,409579;0,00147206;0,360372959;0,706331;0,0860588;0,0990935;0,777042
16-feb-01;0,40757;0,00146812;0,359990816;0,705582;0,0860996;0,0982126;0,774259
19-feb-01;0,408416;;0,363041327;0,711561;0,0867121;0,0998959;0,772345
20-feb-01;0,4121;0,00147174;0,359610714;0,704837;0,0857517;0,0997123;0,777108
21-feb-01;0,40598;0,00147;0,362017347;0,709554;0,0860852;0,0995711;0,775808
22-feb-01;0,408241;0,001472;0,359352041;0,70433;0,08527;0,09931;0,77775
23-feb-01;0,406667;0,00147257;0,359997959;0,705596;0,0855732;0,0989966;0,77846
26-feb-01;0,409486;0,00147075;0,360885714;0,707336;0,0860192;0,0998349;0,776865
27-feb-01;0,405943;0,00146883;0,36244898;0,7104;0,0863345;0,100083;0,775292
28-feb-01;0,406197;0,0014663;0,365064286;0,715526;0,0867932;0,100789;0,773709
1-Mar-2001;0,407613;0,00146558;0,365567347;0,716512;0,08704;0,100242;0,77302
2-Mar-2001;;0,00146239;0,368219898;0,721711;0,0878048;0,0992739;0,770812
3-Mar-2001;;;0;;;;
5-Mar-2001;0,40693;0,00146448;0,366998469;0,719317;0,0874443;0,0998312;0,773043
6-Mar-2001;0,403387;;0,365985204;0,717331;0,0871447;0,0982611;0,773069
7-Mar-2001;0,396846;0,00146467;0,367116327;0,719548;0,0875845;0,0983433;0,773126
8-Mar-2001;0,393613;0,00146412;0,367183163;0,719679;0,0875415;0,0999613;0,772851
9-Mar-2001;0,395322;0,00146294;0,368533163;0,722325;0,088013;0,0999239;0,771962
12-Mar-2001;0,393883;0,00146583;0,366504082;0,718348;0,0873686;0,100168;0,77475
13-Mar-2001;0,394145;0,00146762;0,364553061;0,714524;0,086772;0,0994541;0,776488
14-Mar-2001;0,390994;0,00146966;0,364369898;0,714165;0,0869552;0,0987229;0,777788
15-Mar-2001;0,387694;0,00147484;0,361760204;0,70905;0,0866437;0,0993423;0,782271
16-Mar-2001;0,389199;0,00148109;0,359346939;0,70432;0,0862133;0,0998053;0,787214
19-Mar-2001;0,39103;0,00147881;0,360535714;0,70665;0,0869934;0,0985035;0,785516
20-Mar-2001;0,393201;0,00147931;0,361543878;0,708626;0,0871996;0,098245;0,785616
21-Mar-2001;0,394864;0,00148153;0,361215306;0,707982;0,0871519;;0,787522
22-Mar-2001;0,389302;0,00148436;0,358344898;0,702356;0,0865348;0,0982213;0,790141
23-Mar-2001;0,389675;0,00148127;0,358709694;0,703071;0,0869548;0,0993907;0,788019
26-Mar-2001;0,388248;0,00148109;0,359296429;0,704221;0,0871242;0,0990586;0,78816
27-Mar-2001;0,392624;0,00147958;0,359512755;0,704645;0,0871546;0,0989301;0,787137
28-Mar-2001;0,393835;0,00148142;0,356487245;0,698715;0,0864636;0,0985586;0,788617
29-Mar-2001;0,389468;0,00148133;0,356015816;0,697791;0,0865209;0,0987744;0,789356
30-Mar-2001;0,387895;0,00148862;0,357443878;0,70059;0,0869543;0,0989757;0,793241
2-apr-01;0,386382;0,00148965;0,356034184;0,697827;0,0866009;;0,795516
3-apr-01;0,383507;0,00148724;0,358094898;0,701866;0,0866768;0,0977418;0,793517
4-apr-01;0,384559;0,00148233;0,363584694;0,712626;0,0871025;0,0980674;0,789001
5-apr-01;0,387222;0,00147749;0,361976531;0,709474;0,0868711;0,0976665;0,786557
6-apr-01;0,388766;0,00148106;0,359612755;0,704841;0,0867122;0,0974974;0,788413
9-apr-01;0,389344;0,00147766;0,362114286;0,709744;0,0871814;0,0977252;0,78703
10-apr-01;0,389458;0,0014784;0,359579082;0,704775;0,0869606;0,0979424;0,787898
11-apr-01;0,394182;0,00147963;0,356280612;0,69831;0,0869035;0,0986013;0,789944
12-apr-01;0,398933;0,0014819;0,35672398;0,699179;;0,0986235;0,790122
13-apr-01;;;0;;;;0,789804
16-apr-01;;0,00148112;0;;;;0,79092
17-apr-01;0,405133;0,00148355;0,355458163;0,696698;0,086568;;0,792513
18-apr-01;0,396754;0,00148307;0,354810714;0,695429;0,0862923;0,0970705;0,792241
19-apr-01;0,397283;0,00147992;0,355421429;0,696626;0,0864251;0,0968758;0,789199
20-apr-01;0,404497;0,0014732;0,359866837;0,705339;0,0868323;0,0961781;0,784669
23-apr-01;0,3961;0,00147355;0,360386224;0,706357;0,0867064;0,0962014;0,784667
24-apr-01;0,398076;0,00147448;0,359592857;0,704802;0,0865103;0,0968341;0,78547
25-apr-01;;0,001477;0,359264286;0,704158;0,0862671;0,0970028;0,787032
26-apr-01;0,398263;0,0014753;0,361436735;0,708416;0,0867466;0,0978274;0,785994
27-apr-01;0,401795;0,0014725;0,361762755;0,709055;0,0869474;;0,785831
30-apr-01;0,401962;0,00147897;0,357765816;0,701221;0,0866505;0,0986722;0,790019
1-May-2001;0,405032;;0;;;;0,789999
2-May-2001;0,409901;0,00147618;0,358083673;0,701844;0,0866157;0,0979878;0,787969
3-May-2001;0,409616;0,00147738;0,357879592;0,701444;0,0866091;0,0974669;0,787874
4-May-2001;0,407188;0,00147624;0,358854082;0,703354;0,0869145;0,0975801;0,786837
7-May-2001;0,407662;0,00147354;0,357845408;0,701377;0,0868147;0,0978517;0,786385
8-May-2001;0,408736;0,00147529;0,356655612;0,699045;0,0867952;0,0982928;0,788456
9-May-2001;0,410804;0,00147874;0,355922449;0,697608;0,0867673;0,0996169;0,790311
10-May-2001;0,412968;0,00147643;0,356466837;0,698675;0,0865658;;0,789463
11-May-2001;0,415725;0,00148186;0,354842857;0,695492;0,0867357;0,0996248;0,792764
14-May-2001;0,411683;0,00148191;0,354119898;0,694075;0,0868684;0,0993531;0,793682
15-May-2001;0,411645;0,00148188;0,35495;0,695702;0,0867563;;0,793456
16-May-2001;0,412083;0,00147984;0,356764796;0,699259;0,0870433;0,0991115;0,791554
17-May-2001;0,415065;0,00147769;0,355704082;0,69718;;0,0992536;0,790902
18-May-2001;0,417834;0,00147981;0,354977041;0,695755;0,0874012;0,0997801;0,792703
21-May-2001;0,41974;;0,354116837;0,694069;0,087513;0,100674;0,792859
22-May-2001;0,418172;0,00148058;0,351807653;0,689543;0,0869374;0,100328;0,793947
23-May-2001;0,41341;0,00148383;0,348695408;0,683443;0,0860331;0,100371;0,79609
24-May-2001;0,407709;0,00148185;0,34894898;0,68394;;0,0998818;0,794909
25-May-2001;0,415318;0,00148367;0,349004592;0,684049;0,0865778;0,100542;0,796239
28-May-2001;0,414349;;0,34877602;0,683601;0,0864056;0,100697;0,796366
29-May-2001;0,411809;0,00148299;0,347482653;0,681066;0,0863586;0,100496;0,796382
30-May-2001;0,414068;0,00148342;0,347683673;0,68146;0,0861733;0,0999541;0,796284
31-May-2001;0,406626;0,00148413;0,344956633;0,676115;0,0852605;0,0993712;0,797305
1-jun-01;0,403711;0,00148347;0,344837245;0,675881;0,0846752;0,099447;0,797217
4-jun-01;0,405059;0,00148256;0,345982653;0,678126;;0,0996406;0,796577
5-jun-01;0,40501;0,00148668;0,345348469;0,676883;0,0849391;0,0992645;0,799625
6-jun-01;0,411778;0,00148528;0,348033163;0,682145;0,0856164;0,0990491;0,798484
7-jun-01;0,413055;0,0014888;0,345831122;0,677829;0,0852026;0,0991086;0,800649
8-jun-01;0,417801;0,00148902;0,346130612;0,678416;0,0853244;0,0994295;0,801153
11-jun-01;;;0,347433673;0,68097;0,0856186;0,0989701;0,801707
12-jun-01;0,418506;0,00149125;0,347093878;0,680304;0,0852135;0,0990577;0,802813
13-jun-01;0,422381;0,00148875;0,349034184;0,684107;0,0855672;0,099014;0,800875
14-jun-01;0,422007;0,00148754;0,346946939;0,680016;0,0854877;0,0992713;0,800772
15-jun-01;0,416216;0,00147976;0,351303061;0,688554;0,086091;0,0992587;0,794913
18-jun-01;0,420981;0,00148568;0,349929592;0,685862;0,0865715;0,0994068;0,79928
19-jun-01;0,417034;0,001486;0,349505102;0,68503;0,086713;0,0993589;0,799988
20-jun-01;0,416076;0,00148741;0,348135714;0,682346;0,0868514;0,09912;0,801534
21-jun-01;0,41617;0,00148518;0,349270918;0,684571;0,0867204;0,0990143;0,800481
22-jun-01;0,413927;0,00148577;0,34842398;0,682911;0,0868844;0,099743;0,800787
25-jun-01;0,413203;0,00148238;0,350561735;0,687101;0,0866621;0,0992731;0,798305
26-jun-01;0,413412;0,00148289;0,350766837;0,687503;0,0866311;0,0994954;0,798401
27-jun-01;0,415336;0,00148213;0,351153571;0,688261;0,0871332;0,0994285;0,798262
28-jun-01;0,415243;0,00148565;0,348094388;0,682265;0,086538;0,0996863;0,801627
29-jun-01;0,407418;0,00148743;0,347331633;0,68077;0,0863211;0,0995468;0,802795
2-jul-01;0,409042;;0,346255102;0,67866;0,0855327;0,0998039;0,802673
3-jul-01;0,413105;0,0014874;0,348084694;0,682246;0,085812;0,100047;0,802926
4-jul-01;0,417201;0,00148874;0,34675;0,67963;0,0857685;0,0995864;0,804011
5-jul-01;0,417051;0,00149006;0,346154592;0,678463;0,085757;0,0989722;0,805584
6-jul-01;0,412861;0,00149215;0,345198469;0,676589;0,0853417;0,0982529;0,807
9-jul-01;0,408971;0,00148868;0,347244388;0,680599;0,0859564;0,0979828;0,804586
10-jul-01;0,409079;0,00148537;0,349697959;0,685408;0,0862639;0,0977892;0,802116
11-jul-01;0,407488;0,00148187;0,351028061;0,688015;0,0861907;0,110032;0,798996
12-jul-01;0,405141;0,0014841;0,348990306;0,684021;0,0858892;0,0967863;0,801149
13-jul-01;0,405419;0,00148316;0,34892551;0,683894;0,0859544;0,0972386;0,800906
16-jul-01;0,408244;0,00148443;0,351017857;0,687995;0,0862423;0,0973558;0,801579
17-jul-01;0,407192;0,0014862;0,348956122;0,683954;0,085703;0,0975454;0,80314
18-jul-01;0,407713;0,00148139;0,351858673;0,689643;0,0861245;0,097282;0,799123
19-jul-01;0,409242;0,00147472;0,353588776;0,693034;0,0865101;0,0962494;0,794491
20-jul-01;0,407658;0,00147379;0,355256633;0,696303;0,0868537;0,0960728;0,793417
23-jul-01;0,40414;0,00147494;0,352153061;0,69022;0,0864231;0,0970007;0,795551
24-jul-01;0,405087;0,00147595;0,353445408;0,692753;0,086572;0,0971706;0,795536
25-jul-01;0,40404;0,00147438;0,356252551;0,698255;0,0871405;0,0966238;0,794103
26-jul-01;0,404581;0,00147135;0,354438776;0,6947;0,0867022;0,097219;0,792675
27-jul-01;0,40367;0,00147335;0,354984184;0,695769;0,0871458;0,0969318;0,793532
30-jul-01;0,402218;0,00147472;0,355045918;0,69589;0,0872039;0,0969003;0,795212
31-jul-01;0,400481;0,00147316;0,354866327;0,695538;0,0871056;0,0960812;0,794447
1-aug-01;0,405103;0,00147092;0,356623469;0,698982;0,0872418;0,0959243;0,792766
2-aug-01;0,410879;0,00146951;0,355097449;0,695991;0,0870421;0,0963068;0,791979
3-aug-01;0,410183;0,00147043;0,355908163;0,69758;0,0875427;0,0960957;0,792165
6-aug-01;;0,00147041;0,356042347;0,697843;0,0874763;0,0956439;0,792553
7-aug-01;0,40995;0,00147338;0,355406633;0,696597;0,0874136;0,0958181;0,794476
8-aug-01;0,409935;0,001473;0,355053061;0,695904;0,0874468;;0,794139
9-aug-01;0,408429;0,00146843;0,35717449;0,700062;0,0876725;;0,790762
10-aug-01;0,406076;0,00146393;0,359071939;0,703781;0,0878084;0,0954122;0,78758
13-aug-01;0,406064;0,00146193;0,360432143;0,706447;0,0876214;0,0949691;0,785727
14-aug-01;0,406888;0,00146471;0,36044898;0,70648;0,087566;0,0951596;0,787779
15-aug-01;0,40902;;0,36317398;0,711821;0,087625;0,0947321;0,781019
16-aug-01;0,411638;0,00145059;0,362959184;0,7114;0,0877891;0,0944342;0,777996
17-aug-01;0,408639;0,0014532;0,363305612;0,712079;0,0875601;0,094209;0,77925
20-aug-01;0,417227;0,00145323;0,363825;0,713097;0,08789;0,0936079;0,779426
21-aug-01;0,416226;0,00145224;0,362796939;0,711082;0,087556;0,0935469;0,779012
22-aug-01;0,41687;0,00144793;0,364881122;0,715167;0,0881775;0,0923322;0,776006
23-aug-01;0,417983;0,00145426;0,362806633;0,711101;0,0876609;0,0932212;0,780401
24-aug-01;0,417076;0,00145442;0,362605612;0,710707;0,0876764;0,0932104;0,780311
27-aug-01;0,41438;0,00145311;0,361919388;0,709362;0,0877596;0,0928853;0,780376
28-aug-01;0,411939;0,00145535;0,360946429;0,707455;0,0876866;0,0932051;0,78241
29-aug-01;0,413369;0,00144997;0,362307143;0,710122;0,0880166;0,0931688;0,778472
30-aug-01;0,413467;0,00145198;0,361797959;0,709124;0,088106;0,0932136;0,779685
31-aug-01;0,414679;0,00144676;0,362704082;0,7109;0,0881194;0,0923735;0,776261
3-sep-01;0,410442;;0,360622449;0,70682;0,0880166;0,0922749;0,779123
4-sep-01;0,410702;0,00145506;0,358153571;0,701981;0,0881551;0,0925975;0,782588
5-sep-01;0,407595;0,00145762;0,356319898;0,698387;0,0880634;0,0926897;0,785499
6-sep-01;0,409612;0,00145908;0,355468367;0,696718;0,0876489;0,0922887;0,786807
7-sep-01;0,406183;0,00145845;0,358281122;0,702231;0,0880266;0,0925429;0,78444
10-sep-01;0,401194;0,00144966;0,360209694;0,706011;0,0882235;0,0915671;0,780381
11-sep-01;0,403732;0,00145659;0,358883673;0,703412;0,0885125;0,0915485;0,784708
12-sep-01;0,405785;0,00144948;0,359981633;0,705564;0,0883386;0,0903351;0,779456
13-sep-01;0,402868;0,00144921;0,36020051;0,705993;0,0882604;0,0905201;0,779242
14-sep-01;0,399379;0,00144521;0,364687755;0,714788;0,0890369;0,0899312;0,775342
17-sep-01;0,395007;0,00143852;0,364634184;0,714683;0,0886097;0,0890199;0,771046
18-sep-01;0,38277;;0,364805612;0,715019;0,0894502;0,0890635;0,772492
19-sep-01;0,378762;;0,364743878;0,714898;0,0897327;0,0894106;0,772195
20-sep-01;0,381059;0,00144161;0,364913265;0,71523;0,0901755;0,0889174;0,77247
21-sep-01;0,379913;0,00144177;0,363190816;0,711854;0,0897783;0,0886672;0,773754
24-sep-01;0,378255;0,00144363;0,362553571;0,710605;0,0890594;;0,775431
25-sep-01;0,381436;0,00144271;0,362587755;0,710672;0,0883375;0,0883264;0,77449
26-sep-01;0,381295;0,00143949;0,363635204;0,712725;0,0885258;0,0874801;0,773105
27-sep-01;0,377013;0,0014412;0,36394949;0,713341;0,0882298;0,0863116;0,774949
28-sep-01;0,381921;0,00144207;0,361415306;0,708374;0,087346;0,0861845;0,77579
1-Oct-2001;;0,00144528;0,362022959;0,709565;0,0877579;0,0862711;0,777605
2-Oct-2001;0,384356;0,00144443;0,36447449;0,71437;0,088314;0,0846078;0,777419
3-Oct-2001;0,387105;0,00144452;0,365147959;0,71569;0,0885374;0,0835795;0,777164
4-Oct-2001;0,388165;0,00144489;0,361836224;0,709199;0,0879842;0,0832721;0,777886
5-Oct-2001;0,389662;0,00144314;0,363535204;0,712529;0,0882935;0,0838343;0,776683
8-Oct-2001;0,392321;0,00144128;0,364487755;0,714396;0,0886343;0,0835357;0,775337
9-Oct-2001;0,393313;0,00144169;0,363929592;0,713302;0,088902;0,0835534;0,775919
10-Oct-2001;0,390952;0,00144732;0,3633;0,712068;0,0890529;0,0841558;0,779409
11-Oct-2001;0,389097;0,00144798;0,361385714;0,708316;0,0888502;0,0851963;0,781633
12-Oct-2001;0,392496;0,00145065;0,361046429;0,707651;0,0889515;;0,7828
15-Oct-2001;0,402899;;0,362119898;0,709755;0,089014;;0,780208
16-Oct-2001;0,402026;;0,361719388;0,70897;0,0889496;0,0845398;0,783219
17-Oct-2001;0,404033;0,00145047;0,360563776;0,706705;0,0888997;0,0848246;0,783313
18-Oct-2001;0,398659;0,00145091;0,360751531;0,707073;0,0888562;0,0848129;0,783374
19-Oct-2001;0,396998;0,00145143;0,360341837;0,70627;0,0886272;0,084693;0,783961
22-Oct-2001;0,400266;0,00145289;0,359494898;0,70461;0,0882971;0,0826388;0,785606
23-Oct-2001;0,402693;0,00145837;0,358086735;0,70185;0,0882944;0,0832937;0,789749
24-Oct-2001;0,399292;0,00145579;0,358582143;0,702821;0,0884613;;0,788181
25-Oct-2001;0,401336;0,00145665;0,357872449;0,70143;0,0882414;0,084364;0,789099
26-Oct-2001;0,396608;0,00145509;0,358194388;0,702061;0,0882815;0,0839353;0,787859
29-Oct-2001;0,393522;0,00145057;0,360588776;0,706754;0,0886992;0,0841072;0,784846
30-Oct-2001;0,396361;0,00144687;0,361603571;0,708743;0,0888761;0,0834372;0,781932
31-Oct-2001;0,39536;0,00144738;0,360954082;0,70747;0,0884507;0,0826085;0,782426
1-nov-01;0,394771;;0,362321429;0,71015;0,0889357;0,0824636;0,780642
2-nov-01;;0,0014458;0,361091837;0,70774;0,0888116;0,081565;0,781515
5-nov-01;0,399396;0,00145051;0,359097959;0,703832;0,0885151;0,081966;0,785439
6-nov-01;0,400145;0,00144817;0,358292347;0,702253;0,0885951;0,0827842;0,783677
7-nov-01;0,401574;0,00144533;0,359445918;0,704514;0,0885238;0,0819822;0,781577
8-nov-01;0,404154;0,00144718;0,358534184;0,702727;0,0890424;0,0821743;0,783244
9-nov-01;;0,00145046;0,357842857;0,701372;0,0888544;0,0815884;0,785411
12-nov-01;0,406841;0,00144878;0,357125;0,699965;0,0886371;0,0812046;0,784802
